Tree,Canker,DateInfected,Site,Height,Plot,TRT,Area,2012Code,CODE2012,2012V,2012Euro,2012COLI,2012Tricho.,2012Didym.,2012Botryo,2012Penic.,2012Pest.,2012Epico,2012Paraco.,2012#3 Dothiorella,2012Umbel.,2012Unknow,2012VC,2012Rating,CODE2011,2011V,2011Euro,2011COLI,2011Cont.,2011VC,2011Rating,CODE2010,2010V,2010Euro,2010COLI,2010Cont.,2010VC,2010Rating,CODE2009,2009V,2009Euro,2009COLI,2009Cont.,2009VC,2009Rating,Rating2008,CODE2007,"n/no/o,n/o",Living(1)Dead(0),VC07VC,V2007,Euro,COLI,Cont.,Rating07Canker,CODE2006,Living(1)Dead(0),VC06 VC,V2006,Euro,COLI,Cont.,Rating06,CODE2005,Living(1)Dead(0),TrtPlot,Tree05Trt,Canker05Trt,Status2005,VC05 VC,V2005,Euro,COLI,Cont.,Rating05Canker,CODE2004,Tree04Trt,Canker04Trt,Status2004,Compat04 VC,04V,04 Euro,04 COLI,04 Cont.,Rating04Canker,Tree03Trt,Canker03Trt,Compat03 VC,Status2003,03V,03 Euro,03 COLI,03 Cont.,Rating03Canker,Compat02 VC,Status2002,02V,02 Euro,02 COLI,02 Cont.,02 Trich,RatingCanker,Compat01 VC,Status2001,01V,01 Euro,01 COLI,01 Cont,01 Tricho,RatingCanker,Compat2000 v-c,Status2000,00 V,00 Euro,00 COLI,00 Cont,00 Trich,RatingCanker,Compat.99 v-c,Status1999,99V1999,99 Euro,99 COLI,99 Cont,99 Trich,RatingCanker,Status1998,98V1998,98 Euro,98 COLI,98 Contam.,Rating98 Canker,Status1994,94 V,94 COLI1994,94 Cont.,Status1995,95 V,95 COLI1995,95 Cont.,Status1996,96 V1996,96 COLI,96 Cont.,96 Euro,1997Status,97 V1997,97 COLI,97 Euro,97 Cont.,NANA,NANA,,,NANA
34,27,Jun-97,Bock.,60,2,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,14,1,2,,,ns,,,,,,,14,2,,ns,,,,,,,,,,,,,,,,1,1,8,0,0,4,0,3,1,1,12,0,0,0,0,2,,0,,,,,,,1,1,0,3,0,6,3,2,3,6,0,1,,2,,,,,,,,,,,,,,2,12,0,0,0,NA,NA,,,NA
34,29,6-May,Bock.,,2,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,15,1,1,1,4,0,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
34,26 lower,Jun-97,Bock.,56,2,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,14,1,2,,,ns,,,,,,,14,2,,ns,,,,,,,,,,,,,,,,,1,0,2,0,10,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
34,26 upper,Jun-97,Bock.,56,2,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,14,1,2,,,ns,,,,,,,14,2,,ns,,,,,,,,,,,,,,,,1,1,4,4,0,4,0,2,1,1,4,6,0,2,0,2,,0,,,,,,,1,1,10,1,0,1,0,4,,,,,,,,,,,,,,,,,,,,2,12,0,0,0,NA,NA,,,NA
38,4,Jun-97,Bock.,0.25,2,2,1,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,ns,,,,,,2,1,14,1,1,1,1,1,2,8,1,14,1,,0,0,0,12,1,14,1,2,0,3,1,1,3,3,0,6,3,14,0,3,1,,,,,,1,,,,,,,,,,1,1,4,2,0,5,1,1,1,1,4,2,0,6,0,1,,0,,,,,,,,0,,,,,,,1,2,1,0,9,1,,,,,,,,,,,,,,2,3,5,0,4,NA,NA,,,NA
38,5,Jun-97,Bock.,20,2,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,14,1,2,,,ns,,,,,,,14,0,,ns,,,,,,,,,,,,,,,,,m,,,,,,,,1,0,5,0,6,1,1,,0,,,,,,,1,1,0,9,0,3,0,,1,1,8,0,3,1,,,,,,,,,,,,,,2,6,0,0,6,NA,NA,,,NA
38,6,Jun-97,Bock.,18,2,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,14,1,2,,,ns,,,,,,,14,0,,ns,,,,,,,,,,,,,,,,1,1,2,4,0,6,0,3,1,1,3,6,0,3,0,2,,0,,,,,,,,1,0,9,0,1,2,2,1,0,6,0,6,2,,,,,,,,,,,,,,2,10,0,0,2,NA,NA,,,NA
38,7,Jul-98,Bock.,22,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,15,1,2,,,ns,,,,,,,15,0,,ns,,,,,,,,,,,,,,,,1,1,3,4,0,5,0,4,1,2,5,4,0,2,0,3,,0,,,,,,,1,1,9,3,0,0,0,3,,,,,,1,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
38,8,Jul-98,Bock.,19,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,15,1,2,,,ns,,,,,,,15,0,,ns,,,,,,,,,,,,,,,,,1,0,6,0,4,2,3,,m,,,,,,3,,0,,,,,,,1,1,5,7,0,0,0,3,2,6,3,0,3,1,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
38,9,May-99,Bock.,20,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,15,1,2,,,ns,,,,,,,15,0,,ns,,,,,,,,,,,,,,,,,ns,,,,,,,1,2,1,9,0,2,0,3,,0,,,,,,,1,2,1,11,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
38,10,May-99,Bock.,20,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,15,1,2,,,ns,,,,,,,15,0,,ns,,,,,,,,,,,,,,,,,m,,,,,,,,m,,,,,,3,,0,,,,,,,1,2,3,1,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
38,13,May-99,Bock.,2,2,0,1,0,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,15,,,,,,2,1,14,1,1,1,1,3,1,7,1,15,1,,0,2,0,10,1,15,1,2,0,0,2,1,5,2,0,5,1,15,0,0,2,1,6,0,0,6,2,,,,,,,,,,,m,,,,,,,,m,,,,,,3,,0,,,,,,,1,2,1,5,0,6,0,4,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
38,14,May-99,Bock.,50,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,15,1,2,,,ns,,,,,,,15,0,,ns,,,,,,,,,,,,,,,,1,1,8,0,0,4,0,3,1,2,12,0,0,0,0,3,,0,,,,,,,1,2,12,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
38,15,May-99,Bock.,48,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,15,1,2,,,ns,,,,,,,15,0,,ns,,,,,,,,,,,,,,,,,m,,,,,,,1,2,12,0,0,0,0,3,,0,,,,,,,1,2,12,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
38,16,May-99,Bock.,45,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,15,1,2,,,ns,,,,,,,15,0,,ns,,,,,,,,,,,,,,,,1,1,8,2,0,2,0,3,1,2,12,0,0,0,0,3,,0,,,,,,,1,2,9,0,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
38,17,May-99,Bock.,40,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,15,1,2,,,ns,,,,,,,15,0,,ns,,,,,,,,,,,,,,,,1,1,3,9,0,0,0,3,1,2,4,7,1,0,0,3,,0,,,,,,,1,2,12,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
38,18,May-99,Bock.,35,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,15,1,2,,,ns,,,,,,,15,0,,ns,,,,,,,,,,,,,,,,1,1,4,5,0,3,0,2,1,2,7,5,0,0,0,2,,0,,,,,,,1,2,0,10,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
38,19,May-99,Bock.,33,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,15,1,2,,,ns,,,,,,,15,0,,ns,,,,,,,,,,,,,,,,,1,0,5,0,7,0,3,,2,0,12,0,0,0,2,,0,,,,,,,1,2,6,5,0,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
38,20,May-99,Bock.,27,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,15,1,2,,,ns,,,,,,,15,0,,ns,,,,,,,,,,,,,,,,,1,0,11,0,1,0,4,,2,0,12,0,0,0,3,,0,,,,,,,1,2,4,3,0,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
38,21,1-May,Bock.,15,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,15,1,2,,,ns,,,,,,,15,0,,ns,,,,,,,,,,,,,,,,,1,0,11,0,1,0,3,,2,0,12,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
38,22,1-May,Bock.,15,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,15,1,2,,,ns,,,,,,,15,0,,ns,,,,,,,,,,,,,,,,,ns,,,,,,,1,2,0,12,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
38,23,1-May,Bock.,12,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,14,1,1,,0,5,0,7,1,NS,1,,,,,,,15,1,2,,,ns,,,,,,,15,0,,ns,,,,,,,,,,,,,,,,1,1,3,3,0,5,1,4,1,2,1,10,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
38,24,2-May,Bock.,41,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,15,1,2,,,ns,,,,,,,15,0,,ns,,,,,,,,,,,,,,,,1,2,10,0,0,2,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
38,25,2-May,Bock.,42,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,15,1,2,,,ns,,,,,,,15,0,,ns,,,,,,,,,,,,,,,,1,2,9,0,0,3,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
38,26,2-May,Bock.,37,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,15,1,2,,,ns,,,,,,,15,0,,ns,,,,,,,,,,,,,,,,1,2,2,10,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
38,27,2-May,Bock.,32,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,15,1,2,,,ns,,,,,,,15,0,,ns,,,,,,,,,,,,,,,,1,2,3,7,0,2,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
38,28,2-May,Bock.,21,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,15,1,2,,,ns,,,,,,,15,0,,ns,,,,,,,,,,,,,,,,1,2,1,8,0,3,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
38,29,4-Jun,Bock.,4,2,0,1,0,,,,,,,,,,,,,,,,1,15,2,8,0,2,2,,,,,,,,,15,,,,,,3,1,14,1,1,1,2,1,0,9,1,15,1,1,2,3,0,7,1,15,1,2,0,0,2,,,,,,4,15,0,0,2,1,10,0,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
40,2,May-93,Bock.,7,4,1,1,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,12,,,,,,1,1,11,1,1,1,2,0,0,10,2,11,1,1,3,0,1,8,1,11,1,1,0,3,1,,0,1,6,5,2,11,0,3,1,1,3,0,5,4,1,,,,,,,,,,1,1,4,3,0,5,0,1,,NS,,,,,,1,,0,,,,,,,,0,,,,,,1,1,4,2,0,6,1,1,1,1,2,1,1,4,7,1,3,6,3,0,1,2,8,0,2,NA,NA,,,NA
40,3,Jun-94,Bock.,5,4,1,1,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,12,3,6,0,3,1,1,1,11,1,1,1,2,0,5,5,1,NS,1,,,,,,,11,1,1,,,ns,,,,,,,11,0,3,1,1,6,0,1,5,,,,,,,,,,,,m,,,,,,,,NS,,,,,,1,,0,,,,,,,,0,,,,,,1,1,3,2,0,7,1,2,4,0,0,1,5,1,6,1,3,4,5,0,1,3,5,3,1,NA,NA,,,NA
40,4,Jun-94,Bock.,10,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,ns,,,,,,,,NS,,1,,,,,,,11,1,1,1,4,0,7,1,11,1,1,,,ns,,,,,,,11,0,3,1,1,1,3,1,7,1,,,,,,,,,,1,1,7,2,6,9,0,1,,NS,,,,,,1,,0,,,,,,,,0,,,,,,1,1,6,1,1,4,1,2,0,0,4,1,4,0,8,1,5,2,5,0,1,6,0,1,5,NA,NA,,,NA
40,5,Jun-94,Bock.,15,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,11,1,1,,,ns,,,,,,,11,0,,ns,,,,,,,,,,,,,,,,,1,2,3,5,2,0,1,1,1,2,0,5,5,0,1,,0,,,,,,,1,1,1,9,2,0,0,2,,,,,,,2,1,0,3,1,4,0,8,1,5,4,1,2,1,5,0,0,7,NA,NA,,,NA
40,6,Jun-95,Bock.,16,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,11,1,1,,,ns,,,,,,,11,0,,ns,,,,,,,,,,,,,,,,,1,0,12,0,0,0,1,1,1,6,2,3,1,0,1,,0,,,,,,,1,1,3,7,1,1,0,1,,,,,,,,,,,2,0,0,12,,,,,,1,1,0,1,10,NA,NA,,,NA
40,7,Jun-96,Bock.,2,4,1,1,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,12,0,5,0,7,,1,2,11,1,1,1,2,4,0,6,2,11,1,,0,5,0,7,,11,1,1,0,3,1,1,1,7,2,2,2,11,0,3,1,,0,5,1,6,,,,,,,,,,,1,1,1,2,0,9,0,1,1,1,8,1,0,3,0,2,,0,,,,,,,,0,,,,,,4,1,0,1,0,11,1,,,,,,,,,2,2,0,11,2,1,4,0,0,8,NA,NA,,,NA
40,8,Jun-96,Bock.,3,4,1,1,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,12,1,0,0,11,1,1,2,NS,,1,,,,,,,NS,1,,,,,,,11,1,1,,,ns,,,,,,,11,0,3,1,,3,4,2,3,,,,,,,,,,,,m,,,,,,,,NS,,,,,,1,1,1,8,1,0,2,1,3,1,1,4,3,0,5,0,1,1,0,0,0,12,1,,,,,,,,,2,4,0,10,6,1,3,0,3,6,NA,NA,,,NA
40,10,Jun-96,Bock.,7,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,ns,,,,,,,1,NS,,1,,,,,,,11,1,,1,0,0,11,1,11,1,1,,,ns,,,,,,,11,0,3,1,1,1,3,1,7,1,,,,,,,,,,1,1,4,2,0,6,0,1,,NS,,,,,,,,0,,,,,,,,0,,,,,,,1,12,0,0,0,1,,,,,,,,,2,2,0,10,4,1,5,0,5,2,NA,NA,,,NA
40,11,Jun-97,Bock.,48,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,11,1,1,,,ns,,,,,,,11,0,,ns,,,,,,,,,,,,,,,,1,1,12,0,0,0,0,4,,NS,,,,,,,,0,,,,,,,2,1,1,11,0,0,0,1,,,,,,,,,,,,,,,,,,,,2,1,2,0,9,NA,NA,,,NA
40,12,Jun-97,Bock.,42,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,11,1,1,,,ns,,,,,,,11,0,,ns,,,,,,,,,,,,,,,,1,1,6,4,0,2,0,3,,1,0,9,0,3,0,1,,0,,,,,,,,1,0,11,0,0,1,1,,,,,,,,,,,,,,,,,,,,2,1,0,0,11,NA,NA,,,NA
40,13,Jun-97,Bock.,36,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,11,1,1,,,ns,,,,,,,11,0,,ns,,,,,,,,,,,,,,,,,1,0,9,0,3,0,3,1,1,1,8,0,3,0,2,,0,,,,,,,,1,0,6,0,0,6,1,,,,,,,,,,,,,,,,,,,,2,7,1,0,4,NA,NA,,,NA
40,14,Jun-97,Bock.,30,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,11,1,1,,,ns,,,,,,,11,0,,ns,,,,,,,,,,,,,,,,,1,0,11,0,1,0,2,,1,0,10,0,2,0,2,,0,,,,,,,1,1,1,11,0,0,0,1,,,,,,,,,,,,,,,,,,,,2,3,1,0,8,NA,NA,,,NA
40,15,Jun-97,Bock.,25,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,11,1,1,,,ns,,,,,,,11,0,,ns,,,,,,,,,,,,,,,,,1,0,5,0,7,0,3,1,1,3,9,0,0,0,1,,0,,,,,,,1,1,4,5,0,3,0,1,,,,,,,,,,,,,,,,,,,,2,1,0,0,11,NA,NA,,,NA
40,16,Jun-97,Bock.,25,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,11,1,1,,,ns,,,,,,,11,0,,ns,,,,,,,,,,,,,,,,,m,,,,,,,,1,0,8,0,4,0,1,,0,,,,,,,1,1,1,11,0,0,0,1,,,,,,,,,,,,,,,,,,,,2,4,0,1,7,NA,NA,,,NA
40,17,Jun-97,Bock.,20,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,11,1,1,,,ns,,,,,,,11,0,,ns,,,,,,,,,,,,,,,,1,1,5,3,0,4,0,2,1,1,7,0,0,5,0,2,,0,,,,,,,1,1,0,1,0,11,0,2,,,,,,,,,,,,,,,,,,,,2,1,2,0,9,NA,NA,,,NA
40,18,Jun-97,Bock.,3,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,ns,,,,,,,1,12,2,1,1,1,6,0,5,2,NS,1,,,,,,,11,1,1,,,ns,,,,,,,11,0,,ns,,,,,,,,,,,,,,,,,m,,,,,,,,NS,,,,,,1,,0,,,,,,,,0,,,,,,,,,,,,1,,,,,,,,,,,,,,2,8,0,0,4,NA,NA,,,NA
40,19,May-99,Bock.,20,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,12,1,1,,,ns,,,,,,,12,0,,ns,,,,,,,,,,,,,,,,,1,0,12,0,0,0,,1,2,12,0,0,0,0,4,,0,,,,,,,1,2,1,10,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
40,20,1-May,Bock.,52,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,12,1,1,,,ns,,,,,,,12,0,,ns,,,,,,,,,,,,,,,,1,1,12,0,0,0,0,4,1,2,10,0,0,2,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
40,21,2-May,Bock.,55,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,12,1,1,,,ns,,,,,,,12,0,,ns,,,,,,,,,,,,,,,,1,2,10,2,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
40,22,2-May,Bock.,58,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,12,1,1,,,ns,,,,,,,12,0,,ns,,,,,,,,,,,,,,,,1,2,12,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
40,23,2-May,Bock.,42,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,,1,,,,,,,12,1,1,,,ns,,,,,,,12,0,,ns,,,,,,,,,,,,,,,,1,2,12,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
40,24,7-May,Bock.,0.25,4,1,1,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,12,,,,,,1,,12,2,1,1,1,3,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
40,25,7-May,Bock.,5,4,1,1,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,ns,,,,,,,,12,2,1,,0,0,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
41,1,May-93,Bock.,14,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,,0,,,,,,,11,0,1,,,DEAD,,,,,,,11,,,DEAD,,0,0,0,12,,,,,,,,,,,1,1,9,2,0,1,0,3,,NS,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,1,1,4,1,0,1,7,4,1,2,5,6,1,0,1,0,0,10,2,NA,NA,,,NA
41,2,Jun-95,Bock.,6,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,,0,,,,,,,11,0,1,,,DEAD,,,,,,,11,,,DEAD,,,,,,,,,,,,,,,,1,1,10,2,0,0,0,3,,NS,,,,,,,,0,,,,,,,2,1,10,0,0,1,1,2,1,1,5,0,6,2,,,,,2,3,1,8,,,,,,1,1,0,0,11,NA,NA,,,NA
41,3,Jun-95,Bock.,5,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,,0,,,,,,,11,0,1,,,DEAD,,,,,,,11,,,DEAD,,,,,,,,,,,,,,,,,m,,,,,,,2,1,10,1,0,1,0,3,2,1,9,3,0,0,0,2,2,1,5,5,0,2,0,3,1,2,3,0,7,2,,,,,2,1,0,11,,,,,,1,3,5,3,1,NA,NA,,,NA
41,4,Jun-96,Bock.,16,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,,0,,,,,,,11,0,1,,,DEAD,,,,,,,11,,,DEAD,,,,,,,,,,,,,,,,,m,,,,,,,,NS,,,,,,,,0,,,,,,,2,1,2,3,1,6,0,2,,,,,,2,,,,,,,,,2,10,0,2,0,,,,,,NA,NA,,,NA
41,5,Jun-96,Bock.,12,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,,0,,,,,,,11,0,1,,,DEAD,,,,,,,11,,,DEAD,,,,,,,,,,,,,,,,,m,,,,,,,,NS,,,,,,,,0,,,,,,,,0,,,,,,3,1,8,1,0,3,2,,,,,,,,,2,3,0,6,0,1,0,0,9,3,NA,NA,,,NA
41,6,Jun-96,Bock.,11,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,,0,,,,,,,11,0,1,,,DEAD,,,,,,,11,,,DEAD,,,,,,,,,,,,,,,,,m,,,,,,,,NS,,,,,,,,0,,,,,,,,0,,,,,,,1,2,8,0,2,1,,,,,,,,,2,1,1,6,4,1,2,0,8,2,NA,NA,,,NA
41,7,Jun-96,Bock.,1,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,,0,,,,,,,11,0,1,,,DEAD,,,,,,,11,,,DEAD,,,,,,,,,,,,,,,,1,1,4,4,0,4,0,3,0,1,9,1,1,1,0,2,1,1,5,3,0,4,0,2,2,1,1,8,2,1,0,3,1,3,5,0,4,1,,,,,,,,,2,5,0,7,0,1,0,0,9,3,NA,NA,,,NA
41,8,Jun-96,Bock.,1,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,,0,,,,,,,11,0,1,,,DEAD,,,,,,,11,,,DEAD,,,,,,,,,,,,,,,,,m,,,,,,,,m,,,,,,2,,0,,,,,,,1,1,0,11,0,1,0,1,,,,,,1,,,,,,,,,2,3,0,9,0,1,2,0,4,6,NA,NA,,,NA
